Nome;;tempo;superior;heur;gap;;;;;;;;;;;;;;;;;;
data/setII/n800_785_0.15_0.85.sukp;13925;60.011176;172701.511394;3360.000000;50.399259;172876.610746;19;19;60.003016;60.625955;156661424;1585;5;bestsol in 2;35.754214;1;aleatoria;0.096679;18;2;2;aleatoria;aleatoria.config
data/setII/n800_800_0.10_0.75.sukp;14066;60.003376;149425.500000;5028.000000;28.718675;149778.000000;566;28;60.001297;60.436049;115549576;1600;5;bestsol in 31;47.155706;3;aleatoria;0.863855;296;5;5;aleatoria;aleatoria.config
data/setII/n800_800_0.15_0.85.sukp;13817;60.009256;171648.402297;3540.000000;47.488249;171657.752264;8;8;60.005316;60.636252;158941040;1600;5;bestsol in 5;53.747390;4;aleatoria;0.061027;7;2;2;aleatoria;aleatoria.config
data/setI/n85_100_0.10_0.75.sukp;517;48.336187;12045.000000;12045.000000;0.000000;18022.890216;52221;0;48.237232;48.276210;74035477;0;11;bestsol in 14299;11.331288;49;aleatoria;2.039453;26292;37;37;aleatoria;aleatoria.config
data/setI/n85_100_0.15_0.85.sukp;599;60.180311;15873.384522;12369.000000;0.283320;20196.419357;51846;1019;60.000099;60.039489;77770288;185;5;bestsol in 11204;12.879075;37;aleatoria;2.391922;26494;17;17;aleatoria;aleatoria.config
data/setII/n885_900_0.10_0.75.sukp;14539;60.008755;159454.558943;4141.000000;37.506293;159860.307184;26;26;60.003217;60.548086;134405706;1785;5;bestsol in 4;39.224541;3;aleatoria;0.158794;25;4;4;aleatoria;aleatoria.config
data/setII/n885_900_0.15_0.85.sukp;14804;60.014652;190486.649760;3268.000000;57.288449;190486.649760;3;3;60.004342;60.797834;198313385;1785;5;bestsol in 2;55.075372;1;aleatoria;0.053405;2;2;2;aleatoria;aleatoria.config
data/setII/n900_885_0.10_0.75.sukp;14700;60.008018;167860.243369;4267.000000;38.339171;168346.992625;22;22;60.003679;60.581348;134177066;1785;5;bestsol in 21;56.795586;2;aleatoria;0.115366;21;2;2;aleatoria;aleatoria.config
data/setII/n900_885_0.15_0.85.sukp;14830;60.011685;194414.498889;3767.000000;50.609901;194414.498889;3;3;60.003944;60.800105;198379977;1785;5;bestsol in 2;54.197023;1;aleatoria;0.053214;2;2;2;aleatoria;aleatoria.config
data/setII/n900_900_0.10_0.75.sukp;14566;60.010173;161642.274092;4120.000000;38.233562;161922.022836;25;25;60.003475;60.550830;136443098;1800;5;bestsol in 15;52.551824;7;aleatoria;0.139977;24;3;3;aleatoria;aleatoria.config
data/setII/n900_900_0.15_0.85.sukp;15013;60.016858;195456.645507;4113.000000;46.521674;195456.645507;4;4;60.005034;60.800982;201621649;1800;5;bestsol in 2;52.125424;1;aleatoria;0.054829;3;2;2;aleatoria;aleatoria.config
data/setII/n985_1000_0.10_0.75.sukp;15303;60.011998;189151.738361;4080.000000;45.360720;189151.738361;6;6;60.004344;60.654258;163331157;1985;5;bestsol in 2;42.637760;1;aleatoria;0.059875;5;2;2;aleatoria;aleatoria.config
data/setII/n985_1000_0.15_0.85.sukp;15423;60.017060;206272.519221;2385.000000;85.487429;206272.519221;2;2;60.004516;60.987059;242829016;1985;5;bestsol in 1;58.639135;0;aleatoria;0.031074;1;1;1;aleatoria;aleatoria.config
